index,small_i_count,all_caps_wordcount,sentence_wo_cap_at_start,sentence_lower_at_start,fullstop_wo_whitespace_count,a_an_error_count,cont_punct_count,quotation_count,emoticons_count,happy_emoticons_count,question_count,exclamation_count,sentiment_score_neg,sentiment_score_neu,sentiment_score_pos,he_she_ratio,swear_word_count
1600,0,0,21,0,0,0,0,21,0,0,9,11,0.12826516,0.5872304,0.2845045,1.75,1
772,0,1,7,1,0,0,0,8,0,0,0,1,0.6129395,0.3366589,0.05040162,6.0,1
3768,0,0,8,0,0,0,0,12,0,0,7,0,0.4153215,0.49225926,0.09241924,0.6538461538461539,2
3431,0,31,3,1,0,0,1,22,0,0,2,19,0.47951475,0.44432324,0.076162025,0.1,2
3015,0,0,13,1,0,0,2,11,0,0,7,4,0.43160072,0.49162608,0.07677316,5.0,1
498,0,0,5,0,0,0,1,10,0,0,9,1,0.2880932,0.59310836,0.11879845,5.5,0
3034,0,3,15,2,0,0,0,14,0,0,7,2,0.32451865,0.5317654,0.14371598,1.2352941176470589,1
435,0,0,17,2,0,0,1,17,1,0,3,6,0.032839596,0.36621147,0.6009489,0.5714285714285714,0
365,0,0,10,0,0,0,0,23,0,0,2,0,0.17424196,0.6539357,0.17182243,11.0,2
3594,0,0,9,0,0,0,0,9,0,0,1,2,0.18920483,0.6519731,0.15882203,1.2857142857142858,0
276,0,0,17,0,0,0,0,16,0,0,9,0,0.19472332,0.6073257,0.19795097,10.0,0
2533,0,22,4,1,0,1,2,20,0,0,5,17,0.40928897,0.48041996,0.11029116,4.0,1
2144,0,0,21,0,0,0,0,24,0,0,10,0,0.34773973,0.5122848,0.13997549,2.0,0
1557,0,0,13,0,0,1,0,13,0,0,5,0,0.2827378,0.6162096,0.10105262,0.5909090909090909,1
407,0,0,12,1,0,1,1,19,0,0,1,1,0.021048807,0.4033329,0.5756183,1.375,0
1356,0,2,16,0,0,0,2,15,0,0,4,5,0.13593814,0.5903554,0.2737065,1.3846153846153846,0
2698,0,23,13,1,0,0,1,13,0,0,6,14,0.65083057,0.30106568,0.048103724,4.333333333333333,10
2350,0,5,10,2,0,0,1,10,0,0,7,2,0.1736163,0.60271275,0.22367093,0.47368421052631576,0
844,0,0,5,0,0,0,0,16,0,0,5,0,0.3329614,0.5501259,0.11691271,2.0,0
2525,0,0,0,0,0,0,0,1,0,0,0,1,0.40655538,0.46522626,0.12821838,24.0,1
1467,0,2,14,1,0,0,0,14,0,0,1,8,0.057258938,0.5495949,0.39314616,3.6,10
1973,0,0,8,0,0,0,0,13,0,0,6,0,0.20264374,0.60807043,0.18928589,0.46153846153846156,1
1422,0,0,8,1,0,0,0,7,0,0,3,0,0.2949731,0.5655939,0.13943301,0.05555555555555555,2
1880,0,23,13,1,0,0,1,13,0,0,6,14,0.65083057,0.30106568,0.048103724,4.333333333333333,10
1546,0,0,16,1,0,0,0,16,0,0,13,11,0.3474821,0.5329983,0.119519554,1.0,0
1351,0,1,21,0,0,1,2,22,0,0,5,11,0.36581144,0.5391948,0.09499378,1.75,0
1366,0,0,22,7,0,0,0,17,0,0,8,0,0.5914401,0.35095027,0.05760965,1.0,2
855,0,1,17,2,0,0,1,19,0,0,8,1,0.27692136,0.5625698,0.16050889,1.8333333333333333,2
2810,0,0,9,0,0,1,0,11,0,0,0,0,0.20112552,0.6904727,0.10840172,0.55,2
78,0,0,0,0,0,1,0,1,0,0,0,0,0.025085796,0.44364324,0.531271,0.2,0
944,0,0,15,4,0,1,3,18,0,0,10,5,0.24840578,0.62784934,0.1237449,1.5333333333333334,0
199,0,0,14,2,0,0,0,16,0,0,10,0,0.089429,0.54176134,0.3688097,16.0,1
2718,0,0,22,6,0,0,0,16,0,0,4,4,0.36397755,0.5289492,0.10707322,1.1,2
1488,0,0,11,0,0,0,4,9,0,0,1,2,0.465917,0.46518794,0.06889511,2.25,2
801,0,0,6,1,0,0,1,6,0,0,0,0,0.11447544,0.5583209,0.32720372,2.5,0
2823,0,0,5,1,0,0,0,5,0,0,0,0,0.10738138,0.743562,0.14905664,1.3333333333333333,7
1626,0,1,10,0,0,1,0,16,0,0,5,2,0.2858768,0.5563904,0.15773278,0.8,1
1623,0,0,30,11,0,0,1,18,0,0,9,0,0.35271138,0.5753254,0.071963206,0.9411764705882353,0
231,0,0,6,0,0,0,0,7,0,0,1,2,0.02308532,0.36144775,0.61546695,0.1875,12
2304,0,2,21,0,0,0,0,24,0,0,7,3,0.30790073,0.59250295,0.0995963,3.5,3
3519,0,0,14,0,0,0,0,14,0,0,1,2,0.16894187,0.5575421,0.27351603,0.1875,1
2630,0,0,16,6,0,0,1,12,0,0,4,9,0.059589908,0.42986092,0.5105492,0.5416666666666666,1
2131,0,0,12,2,0,0,1,9,0,0,0,1,0.45258766,0.49453703,0.052875265,13.0,5
2154,0,116,5,2,0,1,3,14,0,0,0,24,0.5495024,0.37176636,0.07873129,2.0,2
1691,0,0,18,1,0,0,2,17,0,0,2,3,0.019804362,0.39963308,0.5805626,0.4,0
2452,0,3,13,1,0,1,1,20,0,0,3,3,0.20049271,0.63301253,0.16649477,8.0,4
1498,0,0,5,2,0,0,0,3,0,0,0,5,0.35326126,0.5049795,0.14175926,1.5714285714285714,0
3659,0,0,30,0,0,0,0,34,0,0,13,2,0.30011082,0.5554489,0.14444025,0.5,0
1143,0,0,9,1,0,0,0,10,0,0,3,2,0.38537878,0.504599,0.11002226,2.2857142857142856,1
3412,0,0,3,0,0,0,0,4,0,0,1,3,0.12396945,0.6122975,0.26373312,1.3333333333333333,0
191,0,6,20,0,0,0,18,1,0,0,5,5,0.5973849,0.34766474,0.05495029,1.7272727272727273,1
104,0,2,12,1,0,0,3,19,0,0,8,11,0.17493825,0.59347486,0.23158695,0.7,0
3269,0,1,6,3,0,0,0,6,0,0,5,0,0.39227632,0.48551834,0.12220541,8.0,0
3477,0,0,3,0,0,0,0,4,0,0,3,2,0.57493794,0.37347326,0.051588807,0.125,2
3725,0,0,7,0,0,0,2,6,0,0,4,0,0.40518743,0.5283511,0.066461444,1.7857142857142858,0
3150,0,14,3,1,0,0,0,3,0,0,1,5,0.22489,0.5763077,0.1988023,1.0,0
1510,0,0,15,1,0,0,0,14,0,0,5,0,0.21448715,0.61285603,0.1726568,1.25,0
2991,0,0,0,0,0,0,0,4,0,0,0,0,0.38510498,0.54670787,0.068187125,14.0,0
3726,0,0,11,0,0,0,0,11,0,0,5,0,0.04769692,0.4907513,0.46155176,0.45454545454545453,1
3363,0,0,18,3,0,0,0,27,0,0,3,2,0.21279263,0.72636336,0.060844056,0.6666666666666666,1
2924,0,1,0,0,0,0,0,0,0,0,1,1,0.14861633,0.569764,0.2816197,3.0,0
2456,0,1,4,1,0,0,0,4,0,0,0,2,0.34764692,0.56449485,0.08785817,5.0,0
1309,0,0,9,0,0,0,1,15,0,0,1,2,0.29619977,0.6030922,0.10070806,2.0,5
1815,0,2,14,5,0,0,1,14,0,0,2,7,0.34677634,0.5139509,0.13927273,0.25,3
2319,0,0,13,3,0,1,2,14,0,0,1,4,0.009677196,0.32156736,0.6687554,0.8181818181818182,0
1764,0,1,34,4,0,0,1,30,0,0,5,4,0.43364587,0.4735377,0.09281639,0.5714285714285714,1
3738,0,0,17,5,0,0,0,14,0,0,5,3,0.38917217,0.5156891,0.095138736,1.7,0
2073,0,1,1,0,0,0,0,7,0,0,0,0,0.34591803,0.5285265,0.12555546,2.5,0
1514,0,1,18,1,0,0,0,23,0,0,7,4,0.26569605,0.6229669,0.11133705,0.6086956521739131,0
3222,0,0,11,0,0,0,0,17,0,0,4,0,0.38213298,0.53119427,0.08667277,0.3076923076923077,0
994,0,6,6,1,0,0,5,8,0,0,0,7,0.32643482,0.52959436,0.14397082,11.0,0
464,0,0,6,0,0,0,0,7,0,0,1,0,0.50666535,0.43493047,0.058404144,0.3333333333333333,9
1580,0,0,14,3,0,0,0,27,0,0,6,2,0.5148537,0.43286133,0.052284975,17.0,1
2702,0,0,19,0,0,0,0,20,0,0,13,6,0.33781332,0.5329637,0.12922293,1.0,1
3078,0,0,5,0,0,0,1,6,0,0,1,1,0.1938969,0.54786956,0.25823358,5.5,0
2067,0,0,12,0,0,0,0,12,0,0,0,0,0.28648835,0.6231379,0.0903738,0.375,1
1236,0,4,8,2,0,0,1,8,0,0,4,5,0.57567686,0.35282353,0.07149961,0.29411764705882354,2
2313,0,0,14,5,0,1,0,18,0,0,5,14,0.32145154,0.5248976,0.15365079,1.0833333333333333,2
1972,0,0,7,1,0,2,0,12,0,0,4,0,0.4111356,0.525147,0.06371735,1.2727272727272727,4
212,0,22,4,1,0,1,2,20,0,0,5,17,0.40928897,0.48041996,0.11029116,4.0,1
1036,0,0,19,0,0,0,0,19,0,0,11,3,0.2091165,0.60046697,0.19041649,0.6666666666666666,0
3709,0,2,5,0,0,0,0,6,0,0,1,0,0.13474025,0.53653437,0.3287253,3.1,0
900,0,0,1,0,0,0,0,2,0,0,2,0,0.46991855,0.46248254,0.067598976,6.0,1
3044,0,0,12,1,0,0,0,18,0,0,5,4,0.20020859,0.5886895,0.21110193,2.6,1
1539,0,16,25,1,0,0,1,29,0,0,9,8,0.25398874,0.6111103,0.1349009,0.1875,0
741,0,3,11,3,0,0,2,8,0,0,1,6,0.44134086,0.4464769,0.11218218,0.4,3
3367,0,0,20,4,0,0,0,17,0,0,3,7,0.5325312,0.4158578,0.051610976,0.8181818181818182,0
2966,0,0,5,0,0,0,2,15,0,0,10,2,0.43221366,0.4877654,0.08002095,2.5,1
2561,0,0,16,2,0,1,0,25,0,0,6,1,0.033537958,0.43558678,0.5308753,6.5,0
1206,0,5,45,11,0,0,0,35,0,0,12,11,0.4344154,0.48898837,0.076596215,0.7,1
509,0,0,4,0,0,0,0,12,0,0,3,1,0.35165474,0.57260495,0.07574032,1.5714285714285714,0
597,0,1,7,0,0,0,1,5,0,0,3,1,0.5382266,0.41859356,0.043179806,19.0,1
3169,0,64,3,3,0,0,2,16,0,0,4,23,0.2236907,0.585565,0.19074436,1.0,1
981,0,0,3,0,0,0,1,14,0,0,5,1,0.19020453,0.5817807,0.22801489,4.5,0
3620,0,0,26,0,0,0,4,27,0,0,5,9,0.5878594,0.3427395,0.06940107,0.7916666666666666,6
3372,0,0,16,0,0,1,0,16,0,0,9,0,0.22938251,0.64290065,0.12771682,1.1176470588235294,1
518,0,0,17,0,0,0,0,16,0,0,9,0,0.19472332,0.6073257,0.19795097,10.0,0
3423,1,0,14,0,0,0,0,15,0,0,4,0,0.33882675,0.56754905,0.09362428,0.1935483870967742,0
767,0,0,17,3,0,0,0,19,0,0,5,4,0.3720241,0.57390785,0.05406811,14.5,1
2530,0,1,16,1,0,1,0,15,0,0,3,1,0.17622128,0.6598529,0.16392581,0.47368421052631576,2
2685,0,11,6,1,0,0,0,7,0,0,5,2,0.4495917,0.48806095,0.062347326,0.6428571428571429,0
421,0,8,4,1,0,1,4,14,0,0,4,9,0.26084813,0.56972486,0.16942708,2.5,3
123,0,0,10,0,0,0,1,11,0,0,4,1,0.37237176,0.52170545,0.10592279,1.2,0
2246,0,1,11,0,0,0,3,12,0,0,6,8,0.34998193,0.5044084,0.14560965,4.4,0
2755,0,0,1,0,0,0,0,5,0,0,0,0,0.49876377,0.42920312,0.07203307,19.0,3
3516,0,0,10,1,0,0,1,9,0,0,4,0,0.29168472,0.49858162,0.20973364,0.14285714285714285,1
819,0,9,34,3,0,1,11,40,0,0,9,26,0.62858796,0.3221959,0.049216226,7.5,3
100,0,5,25,2,0,0,0,26,0,0,7,5,0.022207359,0.39606276,0.5817299,1.6363636363636365,2
3505,0,0,13,5,0,0,0,8,0,0,1,6,0.24118064,0.5648832,0.19393615,1.0909090909090908,1
1283,0,3,7,0,0,0,1,7,0,0,1,0,0.3593465,0.5307323,0.109921224,15.0,3
3539,0,0,4,0,0,0,1,3,0,0,0,0,0.4496563,0.48463953,0.065704204,1.2,1
2916,0,3,0,0,0,0,2,1,0,0,1,0,0.45324486,0.4418754,0.10487976,1.0,0
3347,0,2,15,2,0,0,1,13,0,0,3,5,0.16981712,0.7136248,0.11655806,15.0,1
1103,0,0,20,1,0,0,0,18,0,0,5,0,0.21663177,0.6447179,0.13865034,0.7142857142857143,0
2334,0,6,5,0,0,0,4,7,0,0,2,10,0.77073115,0.20314643,0.026122402,27.0,2
2819,0,0,9,3,0,0,4,7,0,0,3,2,0.068899944,0.5953482,0.33575186,2.6666666666666665,1
3063,0,0,7,0,0,0,0,8,0,0,7,3,0.21666774,0.65401125,0.12932105,2.0,2
1611,0,0,7,2,0,0,0,7,0,0,5,2,0.35141104,0.51166075,0.13692823,1.05,1
1442,0,0,13,0,0,0,0,15,0,0,1,0,0.31483844,0.5658037,0.119357854,19.0,2
3833,0,9,8,0,7,0,2,9,0,0,5,6,0.41594747,0.47391456,0.110137954,15.0,1
2954,0,1,1,0,0,0,3,0,0,0,4,0,0.4034539,0.48425108,0.11229503,0.045454545454545456,2
982,0,0,6,0,0,0,1,16,0,0,7,0,0.3231168,0.5998867,0.0769964,11.0,0
456,0,0,0,0,0,0,0,4,0,0,5,1,0.47478083,0.45643714,0.06878206,0.09090909090909091,0
3521,0,1,10,1,0,0,1,12,0,0,4,2,0.45393938,0.47542706,0.070633605,0.7272727272727273,1
2835,0,0,31,6,0,0,0,24,0,0,8,7,0.36098137,0.4912696,0.14774904,0.05,1
2711,0,11,36,31,0,0,5,8,4,2,10,10,0.36675537,0.44731084,0.1859338,2.0,2
381,0,2,16,0,0,0,2,15,0,0,4,5,0.13593814,0.5903554,0.2737065,1.3846153846153846,0
3571,0,0,35,31,0,0,3,3,3,2,18,11,0.40411726,0.4641372,0.1317455,0.5555555555555556,5
3520,0,0,2,0,0,0,0,0,0,0,0,0,0.3459263,0.53667855,0.11739514,1.2727272727272727,3
2344,0,0,17,2,0,1,2,14,0,0,6,3,0.28676865,0.5966334,0.116597965,3.25,0
1010,0,52,4,1,0,0,2,17,0,0,6,21,0.2833771,0.5625725,0.15405037,5.0,4
1468,0,0,6,0,0,0,0,7,0,0,1,2,0.02308532,0.36144775,0.61546695,0.1875,12
3823,0,0,19,1,0,0,0,22,0,0,2,3,0.21004613,0.5954339,0.19451994,11.0,1
662,0,15,0,0,0,0,3,19,0,0,1,18,0.19343664,0.649178,0.1573854,2.0,0
2457,0,0,22,1,0,0,1,21,0,0,9,1,0.42483413,0.4893074,0.085858494,1.1428571428571428,4
1480,0,10,20,0,0,0,0,22,0,0,6,1,0.32920578,0.56249046,0.108303666,3.0,1
3470,0,0,2,0,0,0,1,6,0,0,0,1,0.29822087,0.5954499,0.10632922,1.2857142857142858,2
1644,0,0,20,1,0,0,0,18,0,0,5,0,0.21663177,0.6447179,0.13865034,0.7142857142857143,0
2965,0,1,5,0,0,1,0,14,0,0,11,0,0.274413,0.63162327,0.0939638,1.0,0
2998,0,0,14,0,0,0,1,14,0,0,2,3,0.69783455,0.26882285,0.033342566,1.2777777777777777,5
2907,0,0,24,0,0,1,0,25,0,0,4,0,0.25784492,0.5818539,0.16030116,0.38461538461538464,1
2115,0,0,15,0,0,0,1,18,0,0,8,0,0.053606942,0.6704639,0.27592912,13.0,0
845,0,0,32,1,0,0,0,36,0,0,10,0,0.39946216,0.49525264,0.105285116,1.625,0
542,0,0,7,1,0,0,0,7,0,0,0,1,0.07623796,0.55886483,0.3648972,4.5,0
91,0,40,29,1,0,0,0,29,0,0,6,4,0.34685236,0.5376645,0.11548314,0.875,1
2596,0,0,11,0,0,0,0,11,0,0,4,0,0.20877023,0.63094693,0.1602828,0.5,0
1457,0,3,11,0,0,1,0,12,0,0,0,0,0.31452885,0.5616966,0.12377453,0.6190476190476191,0
1196,0,3,26,3,0,0,1,28,1,1,3,13,0.24305126,0.58532,0.1716288,11.0,3
1102,0,0,16,1,0,0,0,17,0,0,8,4,0.15005977,0.6848506,0.1650897,17.0,0
2564,0,0,8,1,0,0,1,18,0,0,9,7,0.26336834,0.62521154,0.11142006,22.0,2
1618,0,0,24,9,0,1,2,17,1,0,4,1,0.35813025,0.50999415,0.13187557,1.3636363636363635,0
2023,0,0,13,1,0,0,0,11,0,0,7,2,0.37005693,0.56999665,0.059946474,0.75,5
3264,0,4,3,3,0,0,8,0,0,0,11,2,0.025748223,0.2706876,0.70356417,2.0,0
2384,0,0,15,0,0,0,0,15,0,0,8,0,0.33361527,0.5426215,0.12376318,0.875,1
2762,0,0,8,0,0,0,0,8,0,0,3,0,0.37248072,0.53481835,0.09270089,1.5714285714285714,1
1048,0,1,1,0,0,0,3,0,0,0,4,0,0.4034539,0.48425108,0.11229503,0.045454545454545456,2
2712,0,0,24,9,0,1,2,17,1,0,4,1,0.35813025,0.50999415,0.13187557,1.3636363636363635,0
2383,0,0,17,0,0,0,0,19,0,0,11,0,0.21598764,0.5845789,0.1994335,0.4642857142857143,1
898,0,0,8,2,0,0,1,5,0,0,2,1,0.3379315,0.5411345,0.12093398,20.0,1
2971,0,11,2,1,0,0,1,13,0,0,3,7,0.18529524,0.7022315,0.11247323,0.8333333333333334,3
237,0,0,7,1,0,0,0,9,0,0,5,1,0.41076586,0.485553,0.1036812,3.375,1
3678,0,64,6,6,0,0,2,18,0,0,3,18,0.22464466,0.65720254,0.11815283,8.0,0
2303,0,0,16,0,0,0,0,14,0,0,6,1,0.33512172,0.6018885,0.062989816,0.6666666666666666,0
1133,0,0,22,5,0,1,0,17,0,0,7,6,0.09788206,0.54632336,0.3557946,1.9,3
2493,0,0,7,1,0,0,2,6,0,0,2,1,0.07806584,0.58605504,0.33587915,0.08333333333333333,0
2611,0,0,12,0,0,0,0,13,0,0,2,0,0.1298055,0.5681192,0.3020753,0.5714285714285714,0
163,0,29,23,3,3,0,9,24,0,0,3,23,0.512354,0.40559435,0.08205161,1.25,6
2195,0,0,8,0,0,1,0,21,0,0,10,4,0.5667275,0.37625033,0.057022102,1.625,10
1688,0,6,18,3,0,0,2,14,0,0,1,18,0.29385218,0.56119674,0.14495116,1.5,1
252,0,0,14,0,0,2,0,14,0,0,4,2,0.54778266,0.39757234,0.05464508,0.5217391304347826,3
1627,0,1,3,0,0,0,0,4,0,0,2,7,0.45633072,0.43368572,0.109983526,19.0,0
2289,0,0,13,0,0,0,0,16,0,0,7,4,0.4542375,0.4918097,0.05395279,2.4,0
1788,0,64,3,3,0,0,2,16,0,0,4,23,0.2236907,0.585565,0.19074436,1.0,1
930,0,0,14,1,0,0,2,14,0,0,3,1,0.08261157,0.5381896,0.3791989,0.14285714285714285,0
1862,0,0,8,0,0,0,0,9,0,0,2,0,0.34833762,0.5646149,0.087047495,1.125,0
2648,0,3,10,1,0,0,2,8,2,0,2,0,0.03027062,0.29807138,0.671658,3.0,0
1907,0,0,5,4,0,0,0,6,0,0,0,0,0.32628644,0.58411694,0.0895966,11.0,5
3106,0,3,29,0,0,0,3,28,2,1,9,8,0.45961058,0.4755897,0.06479977,1.2,5
1502,0,0,18,3,0,0,1,14,0,0,2,3,0.35646358,0.5439972,0.099539205,15.0,1
3529,0,1,0,0,0,0,0,0,0,0,3,0,0.62855077,0.33803764,0.03341162,0.16,1
2132,0,0,2,0,0,0,0,4,0,0,1,0,0.5354277,0.4159013,0.04867106,7.0,4
1090,0,0,20,1,0,0,0,18,0,0,5,0,0.21663177,0.6447179,0.13865034,0.7142857142857143,0
3055,0,1,11,0,0,0,0,13,0,0,9,0,0.27132824,0.57526743,0.1534044,2.272727272727273,0
3224,0,0,4,0,0,1,0,3,0,0,0,1,0.30319455,0.5838889,0.11291652,2.2,3
1181,0,0,13,1,0,0,1,12,0,0,2,6,0.30553097,0.58591443,0.10855461,0.5384615384615384,2
593,0,6,12,0,0,0,1,12,0,0,6,2,0.20596097,0.546532,0.24750707,9.0,2
677,0,0,12,0,0,0,0,12,0,0,4,0,0.42342323,0.5286419,0.047934894,1.368421052631579,3
41,0,0,10,1,0,0,0,10,0,0,3,0,0.43777657,0.50343674,0.05878671,19.0,1
3588,0,1,7,1,0,1,1,10,1,1,2,1,0.12732966,0.5355981,0.33707225,0.25,6
2290,0,0,19,0,0,0,0,20,0,0,13,6,0.33781332,0.5329637,0.12922293,1.0,1
1651,0,2,23,2,0,0,0,20,0,0,5,6,0.27328545,0.5055698,0.22114475,19.0,0
1786,0,17,7,6,0,1,0,13,0,0,8,6,0.5612472,0.3697208,0.06903193,3.25,2
243,0,11,21,0,0,0,1,29,0,0,8,18,0.53117144,0.38683847,0.08199012,11.5,8
1124,0,1,28,0,0,0,0,30,0,0,5,6,0.35330164,0.49819776,0.14850059,0.43478260869565216,2
1339,0,1,23,9,0,0,0,22,0,0,5,2,0.053725168,0.43861446,0.5076604,8.0,0
2500,0,0,20,3,0,0,0,21,0,0,7,6,0.013351392,0.22180927,0.76483935,1.0,0
2096,0,3,22,7,0,0,2,13,0,0,3,4,0.41531482,0.4799692,0.10471596,0.6153846153846154,2
1675,0,2,23,2,0,0,0,20,0,0,5,6,0.27328545,0.5055698,0.22114475,19.0,0
261,0,0,10,0,0,0,0,10,0,0,10,1,0.19477443,0.5179754,0.28725022,1.0,5
3271,0,3,9,3,0,0,3,11,0,0,6,8,0.26978385,0.5109101,0.21930607,12.0,0
2149,0,6,8,6,4,0,3,18,0,0,7,13,0.5126033,0.39650616,0.09089052,5.5,8
2548,0,0,19,1,0,0,0,22,0,0,2,3,0.21004613,0.5954339,0.19451994,11.0,1
834,0,0,12,0,0,0,0,17,0,0,5,0,0.40888995,0.4653544,0.12575562,3.4,0
3759,0,0,15,0,0,0,1,15,0,0,3,8,0.71810085,0.2562346,0.025664559,0.36,2
2270,0,5,10,2,0,0,0,9,0,0,3,4,0.47365654,0.46184152,0.06450196,8.0,5
2881,0,0,21,0,0,0,0,21,0,0,6,0,0.26310772,0.5964779,0.14041439,2.857142857142857,0
1849,0,0,6,1,0,0,0,5,0,0,1,2,0.2163971,0.582189,0.20141387,0.07142857142857142,0
340,0,0,5,0,0,0,0,8,0,0,2,1,0.29418078,0.58077,0.12504928,4.0,6
2529,0,0,0,0,0,0,0,0,0,0,0,0,0.14150025,0.58763105,0.27086878,1.0909090909090908,0
748,0,0,6,1,0,0,2,7,0,0,2,4,0.38569278,0.51791453,0.096392676,2.3333333333333335,3
1811,0,5,3,2,0,0,17,4,0,0,7,10,0.006525347,0.11936523,0.87410945,1.0,0
480,0,0,4,0,0,0,0,10,0,0,4,0,0.15292932,0.6615981,0.1854726,1.1818181818181819,0
3448,0,0,16,0,0,0,0,16,0,0,10,0,0.31084573,0.58253473,0.10661953,1.1,2
2825,0,0,18,2,0,1,0,17,0,0,4,5,0.07908538,0.48936793,0.43154672,1.5,17
1850,0,5,2,1,0,0,0,2,0,0,2,2,0.13280746,0.39909312,0.4680994,0.09090909090909091,2
783,0,0,3,0,0,1,0,4,0,0,5,0,0.40858522,0.47314504,0.11826971,0.5,0
3284,0,1,18,3,0,0,1,27,0,0,4,9,0.273943,0.57375336,0.15230362,0.8461538461538461,0
1717,0,0,5,0,0,0,0,9,0,0,7,2,0.352458,0.5660484,0.08149367,7.0,0
3145,0,8,9,0,0,0,0,9,0,0,1,3,0.33458263,0.53645694,0.12896043,0.43478260869565216,2
3071,0,2,7,2,0,0,0,6,0,0,0,2,0.41197172,0.48020962,0.10781866,5.666666666666667,0
2110,0,5,3,2,0,0,17,4,0,0,7,10,0.006525347,0.11936523,0.87410945,1.0,0
2392,0,0,1,0,0,0,0,1,0,0,3,0,0.48282844,0.4587405,0.05843102,1.0,1
1918,0,0,9,1,0,0,0,14,0,0,1,0,0.45544732,0.4668422,0.0777105,4.0,2
2865,0,0,9,0,0,0,0,9,0,0,1,2,0.18920483,0.6519731,0.15882203,1.2857142857142858,0
2515,0,4,41,4,0,1,0,38,0,0,16,8,0.309127,0.5222306,0.16864234,3.0,1
3346,0,0,12,0,0,0,4,15,0,0,3,3,0.33359545,0.6180842,0.048320375,6.0,1
2732,0,0,16,2,0,0,1,16,0,0,10,2,0.5829203,0.3833856,0.033694085,1.3571428571428572,3
1271,0,0,10,0,0,0,1,12,0,0,3,1,0.3636378,0.5417529,0.094609335,8.0,2
3376,0,0,14,0,0,2,0,14,0,0,4,2,0.54778266,0.39757234,0.05464508,0.5217391304347826,3
1127,0,5,34,1,0,0,1,40,0,0,13,5,0.22107472,0.5821819,0.19674343,5.666666666666667,0
626,0,6,27,2,0,1,0,32,0,0,7,1,0.4535442,0.4785584,0.06789744,3.0,2
347,0,2,3,1,0,0,0,5,0,1,2,1,0.07568088,0.38890603,0.5354131,2.0,0
1694,0,4,26,0,0,0,3,24,0,0,5,17,0.3541644,0.5398855,0.10595008,1.0,1
2440,0,0,10,1,0,0,1,9,0,0,4,0,0.29168472,0.49858162,0.20973364,0.14285714285714285,1
1983,0,1,0,0,0,0,0,0,0,0,3,0,0.62855077,0.33803764,0.03341162,0.16,1
979,0,0,4,1,0,0,0,11,0,0,8,0,0.13645545,0.54201514,0.32152948,1.5,3
1423,0,2,9,0,0,0,1,9,0,0,3,0,0.50294626,0.4360265,0.061027206,0.125,3
3297,0,0,20,0,0,0,0,23,0,0,6,3,0.3886561,0.5239271,0.08741681,17.0,2
3502,0,0,13,4,0,0,0,9,0,0,4,5,0.34908623,0.47416106,0.1767527,0.3,1
911,0,3,14,2,0,0,0,15,0,0,9,4,0.46798196,0.47011754,0.061900474,0.10638297872340426,0
3792,0,0,5,1,0,0,0,5,0,0,2,2,0.20770569,0.6013175,0.1909768,0.9333333333333333,1
632,0,6,28,1,0,0,5,30,3,1,5,14,0.60178745,0.30725548,0.09095699,0.25,7
1606,0,0,9,0,0,0,1,16,0,0,2,2,0.40115225,0.51822996,0.08061777,1.0,0
445,0,3,16,0,0,0,0,17,0,0,1,0,0.10739131,0.5747191,0.31788957,2.272727272727273,4
617,0,4,25,2,0,0,4,34,0,0,8,13,0.10541327,0.4864067,0.40817997,2.4,1
1747,0,0,7,0,0,0,0,18,0,0,5,0,0.09734311,0.7578716,0.14478526,0.7142857142857143,0
2078,0,0,10,0,0,0,0,10,0,0,0,0,0.14206591,0.5722462,0.2856879,6.0,1
1846,0,0,6,1,0,0,1,5,0,0,3,1,0.30040818,0.5415995,0.15799233,0.42857142857142855,0
2408,0,0,12,0,0,0,0,13,0,0,4,0,0.34342128,0.5762793,0.08029946,0.1875,0
3252,0,0,9,0,0,0,2,10,0,0,4,1,0.3681575,0.52043706,0.11140547,3.2,0
1465,0,0,17,2,0,1,0,17,0,0,3,6,0.070699856,0.46249142,0.46680868,1.6666666666666667,16
1538,0,1,10,0,0,0,0,10,0,0,5,1,0.3109808,0.50946474,0.1795545,0.1,1
2003,0,0,7,1,0,0,0,14,0,0,2,5,0.032506894,0.5324944,0.43499866,2.6666666666666665,0
2034,0,0,33,0,0,0,0,33,0,0,11,9,0.44078898,0.49501932,0.06419169,1.8571428571428572,1
353,0,0,10,0,0,0,0,23,0,0,2,0,0.17424196,0.6539357,0.17182243,11.0,2
1232,0,1,12,0,0,0,0,12,0,0,11,2,0.33659443,0.54882973,0.11457585,12.0,0
613,0,1,21,2,0,0,9,24,0,0,9,10,0.40218067,0.5402912,0.057528123,0.2222222222222222,0
2925,0,0,8,2,0,0,0,6,0,0,4,0,0.090013996,0.629864,0.28012198,3.0,0
1582,0,10,34,14,0,0,0,26,0,0,10,3,0.0103044845,0.14480084,0.8448947,5.0,0
2249,0,0,26,2,0,0,1,29,0,0,14,3,0.2737242,0.581232,0.14504375,2.3333333333333335,0
3562,0,0,10,0,0,0,0,18,0,0,4,0,0.46706522,0.4747648,0.058169957,1.7142857142857142,2
2422,0,0,12,0,0,0,0,13,0,0,7,7,0.23359843,0.63660705,0.12979454,13.0,0
3602,0,0,14,1,0,0,0,13,0,0,0,7,0.40932143,0.5438893,0.04678923,0.45454545454545453,3
